Data;Segmento;Empresa;GrupoProblema;Ocorrências
2015-11;Comércio Eletrônico;Casasbahia.com;Cobrança / Contestação;54
2015-11;Comércio Eletrônico;Casasbahia.com;Contrato / Oferta;325
2015-11;Comércio Eletrônico;Casasbahia.com;Entrega do Produto;107
2015-11;Comércio Eletrônico;Casasbahia.com;Informação;3
2015-11;Comércio Eletrônico;Casasbahia.com;Saúde e Segurança;1
2015-11;Comércio Eletrônico;Casasbahia.com;Vício de Qualidade;31
2015-11;Comércio Eletrônico;Centauro.com.br;Cobrança / Contestação;9
2015-11;Comércio Eletrônico;Centauro.com.br;Contrato / Oferta;2
2015-11;Comércio Eletrônico;Centauro.com.br;Entrega do Produto;8
2015-11;Comércio Eletrônico;Centauro.com.br;Informação;1
2015-11;Comércio Eletrônico;Centauro.com.br;Vício de Qualidade;2
2015-11;Comércio Eletrônico;Compra Certa;Entrega do Produto;2
2015-11;Comércio Eletrônico;Compra Certa;Vício de Qualidade;1
2015-11;Comércio Eletrônico;Elo7;Cobrança / Contestação;2
2015-11;Comércio Eletrônico;Elo7;Entrega do Produto;1
2015-11;Comércio Eletrônico;Extra.com;Atendimento / SAC;19
2015-11;Comércio Eletrônico;Extra.com;Cobrança / Contestação;45
2015-11;Comércio Eletrônico;Extra.com;Contrato / Oferta;101
2015-11;Comércio Eletrônico;Extra.com;Entrega do Produto;121
2015-11;Comércio Eletrônico;Extra.com;Informação;1
2015-11;Comércio Eletrônico;Extra.com;Saúde e Segurança;3
2015-11;Comércio Eletrônico;Extra.com;Vício de Qualidade;23
2015-11;Comércio Eletrônico;Girafa.com.br;Entrega do Produto;1
2015-11;Comércio Eletrônico;Ingresso.com;Cobrança / Contestação;6
2015-11;Comércio Eletrônico;Ingresso.com;Contrato / Oferta;1
2015-11;Comércio Eletrônico;KaBuM!;Atendimento / SAC;3
2015-11;Comércio Eletrônico;KaBuM!;Cobrança / Contestação;4
2015-11;Comércio Eletrônico;KaBuM!;Contrato / Oferta;5
2015-11;Comércio Eletrônico;KaBuM!;Entrega do Produto;7
2015-11;Comércio Eletrônico;KaBuM!;Vício de Qualidade;4
2015-11;Comércio Eletrônico;Lebes.com.br;Contrato / Oferta;1
2015-11;Comércio Eletrônico;Loja Brastemp;Contrato / Oferta;1
2015-11;Comércio Eletrônico;Loja Brastemp;Entrega do Produto;2
2015-11;Comércio Eletrônico;Loja Consul;Entrega do Produto;2
2015-11;Comércio Eletrônico;Lojas Colombo.com;Contrato / Oferta;1
2015-11;Comércio Eletrônico;Lojas Colombo.com;Vício de Qualidade;2
2015-11;Comércio Eletrônico;Magazineluiza.com;Atendimento / SAC;3
2015-11;Comércio Eletrônico;Magazineluiza.com;Cobrança / Contestação;5
2015-11;Comércio Eletrônico;Magazineluiza.com;Contrato / Oferta;27
2015-11;Comércio Eletrônico;Magazineluiza.com;Entrega do Produto;28
2015-11;Comércio Eletrônico;Magazineluiza.com;Vício de Qualidade;6
2015-11;Comércio Eletrônico;Peixe Urbano;Atendimento / SAC;4
2015-11;Comércio Eletrônico;Peixe Urbano;Cobrança / Contestação;14
2015-11;Comércio Eletrônico;Peixe Urbano;Contrato / Oferta;6
2015-11;Comércio Eletrônico;Peixe Urbano;Entrega do Produto;1
2015-11;Comércio Eletrônico;Peixe Urbano;Vício de Qualidade;1
2015-11;Comércio Eletrônico;Polishop.com.br;Atendimento / SAC;1
2015-11;Comércio Eletrônico;Polishop.com.br;Cobrança / Contestação;1
2015-11;Comércio Eletrônico;Polishop.com.br;Contrato / Oferta;3
2015-11;Comércio Eletrônico;Polishop.com.br;Entrega do Produto;5
2015-11;Comércio Eletrônico;Pontofrio.com;Atendimento / SAC;15
2015-11;Comércio Eletrônico;Pontofrio.com;Cobrança / Contestação;33
2015-11;Comércio Eletrônico;Pontofrio.com;Contrato / Oferta;57
2015-11;Comércio Eletrônico;Pontofrio.com;Entrega do Produto;104
2015-11;Comércio Eletrônico;Pontofrio.com;Informação;1
2015-11;Comércio Eletrônico;Pontofrio.com;Vício de Qualidade;24
2015-11;Comércio Eletrônico;Ricardo Eletro.com;Atendimento / SAC;5
2015-11;Comércio Eletrônico;Ricardo Eletro.com;Cobrança / Contestação;17
2015-11;Comércio Eletrônico;Ricardo Eletro.com;Contrato / Oferta;18
2015-11;Comércio Eletrônico;Ricardo Eletro.com;Entrega do Produto;20
2015-11;Comércio Eletrônico;Ricardo Eletro.com;Vício de Qualidade;16
2015-11;Comércio Eletrônico;Shopfato.com;Contrato / Oferta;1
2015-11;Comércio Eletrônico;Shopfato.com;Entrega do Produto;1
2015-11;Comércio Eletrônico;Shopfato.com;Vício de Qualidade;1
2015-11;Comércio Eletrônico;Shoptime;Atendimento / SAC;4
2015-11;Comércio Eletrônico;Shoptime;Cobrança / Contestação;11
2015-11;Comércio Eletrônico;Shoptime;Contrato / Oferta;12
2015-11;Comércio Eletrônico;Shoptime;Entrega do Produto;19
2015-11;Comércio Eletrônico;Shoptime;Informação;1
2015-11;Comércio Eletrônico;Shoptime;Saúde e Segurança;1
2015-11;Comércio Eletrônico;Shoptime;Vício de Qualidade;8
2015-11;Comércio Eletrônico;Sou barato;Atendimento / SAC;2
2015-11;Comércio Eletrônico;Sou barato;Cobrança / Contestação;2
2015-11;Comércio Eletrônico;Sou barato;Contrato / Oferta;11
2015-11;Comércio Eletrônico;Sou barato;Saúde e Segurança;1
2015-11;Comércio Eletrônico;Sou barato;Vício de Qualidade;4
2015-11;Comércio Eletrônico;Submarino;Atendimento / SAC;8
2015-11;Comércio Eletrônico;Submarino;Cobrança / Contestação;7
2015-11;Comércio Eletrônico;Submarino;Contrato / Oferta;31
2015-11;Comércio Eletrônico;Submarino;Entrega do Produto;26
2015-11;Comércio Eletrônico;Submarino;Informação;2
2015-11;Comércio Eletrônico;Submarino;Saúde e Segurança;2
2015-11;Comércio Eletrônico;Submarino;Vício de Qualidade;11
2015-11;Comércio Eletrônico;SuperMuffato.com;Atendimento / SAC;1
2015-11;Comércio Eletrônico;SuperMuffato.com;Contrato / Oferta;1
2015-11;Comércio Eletrônico;SuperMuffato.com;Informação;1
2015-11;Comércio Eletrônico;Walmart.com;Atendimento / SAC;7
2015-11;Comércio Eletrônico;Walmart.com;Cobrança / Contestação;15
2015-11;Comércio Eletrônico;Walmart.com;Contrato / Oferta;28
2015-11;Comércio Eletrônico;Walmart.com;Entrega do Produto;35
2015-11;Comércio Eletrônico;Walmart.com;Saúde e Segurança;2
2015-11;Comércio Eletrônico;Walmart.com;Vício de Qualidade;10
2015-11;Bancos, Financeiras e Administradoras de Cartão;American Express - Amex;Atendimento / SAC;10
2015-11;Bancos, Financeiras e Administradoras de Cartão;American Express - Amex;Cobrança / Contestação;47
2015-11;Bancos, Financeiras e Administradoras de Cartão;American Express - Amex;Contrato / Oferta;9
2015-11;Bancos, Financeiras e Administradoras de Cartão;American Express - Amex;Informação;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;American Express - Amex;Vício de Qualidade;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;BV Financeira;Atendimento / SAC;14
2015-11;Bancos, Financeiras e Administradoras de Cartão;BV Financeira;Cobrança / Contestação;117
2015-11;Bancos, Financeiras e Administradoras de Cartão;BV Financeira;Contrato / Oferta;8
2015-11;Bancos, Financeiras e Administradoras de Cartão;BV Financeira;Informação;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;BV Financeira;Vício de Qualidade;4
2015-11;Bancos, Financeiras e Administradoras de Cartão;BV Leasing;Cobrança / Contestação;4
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco BMG;Atendimento / SAC;14
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco BMG;Cobrança / Contestação;88
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco BMG;Contrato / Oferta;5
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco BMG;Informação;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco BMG;Vício de Qualidade;9
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Bradesco;Atendimento / SAC;46
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Bradesco;Cobrança / Contestação;285
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Bradesco;Contrato / Oferta;26
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Bradesco;Saúde e Segurança;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Bradesco;Vício de Qualidade;32
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Cifra;Cobrança / Contestação;8
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Cifra;Contrato / Oferta;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Fiat;Atendimento / SAC;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Fiat;Cobrança / Contestação;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Fiat;Contrato / Oferta;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Fiat;Vício de Qualidade;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Intermedium;Cobrança / Contestação;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Intermedium;Contrato / Oferta;4
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Intermedium;Vício de Qualidade;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Itaú Unibanco;Atendimento / SAC;87
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Itaú Unibanco;Cobrança / Contestação;574
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Itaú Unibanco;Contrato / Oferta;37
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Itaú Unibanco;Informação;5
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Itaú Unibanco;Saúde e Segurança;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Itaú Unibanco;Vício de Qualidade;44
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Pan (Panamericano);Atendimento / SAC;20
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Pan (Panamericano);Cobrança / Contestação;137
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Pan (Panamericano);Contrato / Oferta;12
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Pan (Panamericano);Entrega do Produto;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Pan (Panamericano);Informação;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Pan (Panamericano);Vício de Qualidade;29
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander;Atendimento / SAC;46
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander;Cobrança / Contestação;526
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander;Contrato / Oferta;33
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander;Informação;4
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander;Vício de Qualidade;22
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander Cartões;Atendimento / SAC;28
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander Cartões;Cobrança / Contestação;119
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander Cartões;Contrato / Oferta;19
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander Cartões;Entrega do Produto;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander Cartões;Informação;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Santander Cartões;Vício de Qualidade;14
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Votorantim;Atendimento / SAC;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Votorantim;Cobrança / Contestação;23
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Votorantim;Contrato / Oferta;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco Votorantim;Vício de Qualidade;5
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco do Brasil;Atendimento / SAC;78
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco do Brasil;Cobrança / Contestação;259
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco do Brasil;Contrato / Oferta;44
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco do Brasil;Entrega do Produto;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco do Brasil;Informação;5
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco do Brasil;Saúde e Segurança;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco do Brasil;Vício de Qualidade;82
2015-11;Bancos, Financeiras e Administradoras de Cartão;Banco24Horas (TecBan);Vício de Qualidade;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradescard;Atendimento / SAC;23
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradescard;Cobrança / Contestação;153
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradescard;Contrato / Oferta;10
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradescard;Informação;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradescard;Vício de Qualidade;12
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Cartões;Atendimento / SAC;19
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Cartões;Cobrança / Contestação;146
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Cartões;Contrato / Oferta;11
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Cartões;Informação;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Cartões;Vício de Qualidade;16
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Financiamentos;Atendimento / SAC;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Financiamentos;Cobrança / Contestação;21
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Financiamentos;Contrato / Oferta;6
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Financiamentos;Informação;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Promotora;Atendimento / SAC;5
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Promotora;Cobrança / Contestação;38
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Promotora;Contrato / Oferta;4
2015-11;Bancos, Financeiras e Administradoras de Cartão;Bradesco Promotora;Vício de Qualidade;22
2015-11;Bancos, Financeiras e Administradoras de Cartão;Caixa Econômica Federal;Atendimento / SAC;175
2015-11;Bancos, Financeiras e Administradoras de Cartão;Caixa Econômica Federal;Cobrança / Contestação;701
2015-11;Bancos, Financeiras e Administradoras de Cartão;Caixa Econômica Federal;Contrato / Oferta;63
2015-11;Bancos, Financeiras e Administradoras de Cartão;Caixa Econômica Federal;Informação;11
2015-11;Bancos, Financeiras e Administradoras de Cartão;Caixa Econômica Federal;Saúde e Segurança;4
2015-11;Bancos, Financeiras e Administradoras de Cartão;Caixa Econômica Federal;Vício de Qualidade;119
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Americanas.com;Atendimento / SAC;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Americanas.com;Cobrança / Contestação;9
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Americanas.com;Contrato / Oferta;4
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Americanas.com;Vício de Qualidade;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Carrefour;Atendimento / SAC;12
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Carrefour;Cobrança / Contestação;118
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Carrefour;Contrato / Oferta;5
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Carrefour;Vício de Qualidade;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Quero-Quero VerdeCard;Cobrança / Contestação;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Shoptime;Atendimento / SAC;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Shoptime;Cobrança / Contestação;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Shoptime;Contrato / Oferta;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Shoptime;Vício de Qualidade;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Submarino;Atendimento / SAC;6
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Submarino;Cobrança / Contestação;29
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Submarino;Contrato / Oferta;20
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Submarino;Entrega do Produto;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Cartão Submarino;Vício de Qualidade;11
2015-11;Bancos, Financeiras e Administradoras de Cartão;Crediare;Atendimento / SAC;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Crediare;Cobrança / Contestação;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Credicard;Atendimento / SAC;5
2015-11;Bancos, Financeiras e Administradoras de Cartão;Credicard;Cobrança / Contestação;29
2015-11;Bancos, Financeiras e Administradoras de Cartão;Credicard;Contrato / Oferta;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;Credicard;Vício de Qualidade;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Financeira Itaú Americanas;Atendimento / SAC;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Financeira Itaú Americanas;Cobrança / Contestação;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;HSBC;Atendimento / SAC;10
2015-11;Bancos, Financeiras e Administradoras de Cartão;HSBC;Cobrança / Contestação;63
2015-11;Bancos, Financeiras e Administradoras de Cartão;HSBC;Contrato / Oferta;6
2015-11;Bancos, Financeiras e Administradoras de Cartão;HSBC;Vício de Qualidade;8
2015-11;Bancos, Financeiras e Administradoras de Cartão;Hipercard;Atendimento / SAC;4
2015-11;Bancos, Financeiras e Administradoras de Cartão;Hipercard;Cobrança / Contestação;46
2015-11;Bancos, Financeiras e Administradoras de Cartão;Hipercard;Contrato / Oferta;4
2015-11;Bancos, Financeiras e Administradoras de Cartão;Hipercard;Informação;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Hipercard;Vício de Qualidade;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Atendimento / SAC;29
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Cobrança / Contestação;182
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Contrato / Oferta;15
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Entrega do Produto;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Informação;4
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Vício de Qualidade;20
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itauleasing;Atendimento / SAC;9
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itauleasing;Cobrança / Contestação;34
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itauleasing;Contrato / Oferta;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú BMG Consignado;Atendimento / SAC;7
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú BMG Consignado;Cobrança / Contestação;79
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú BMG Consignado;Contrato / Oferta;7
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú BMG Consignado;Informação;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú BMG Consignado;Vício de Qualidade;34
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Consignado;Atendimento / SAC;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Consignado;Cobrança / Contestação;12
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Consignado;Contrato / Oferta;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Consignado;Vício de Qualidade;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Crédito Imobiliário;Cobrança / Contestação;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Crédito Imobiliário;Contrato / Oferta;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Crédito Imobiliário;Vício de Qualidade;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Losango;Atendimento / SAC;5
2015-11;Bancos, Financeiras e Administradoras de Cartão;Losango;Cobrança / Contestação;36
2015-11;Bancos, Financeiras e Administradoras de Cartão;Losango;Informação;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Losango;Vício de Qualidade;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Luizacred;Atendimento / SAC;3
2015-11;Bancos, Financeiras e Administradoras de Cartão;Luizacred;Cobrança / Contestação;25
2015-11;Bancos, Financeiras e Administradoras de Cartão;Luizacred;Contrato / Oferta;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Luizacred;Vício de Qualidade;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Omni Financeira;Atendimento / SAC;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Omni Financeira;Cobrança / Contestação;14
2015-11;Bancos, Financeiras e Administradoras de Cartão;Omni Financeira;Contrato / Oferta;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Omni Financeira;Vício de Qualidade;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Atendimento / SAC;11
2015-11;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Cobrança / Contestação;43
2015-11;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Contrato / Oferta;5
2015-11;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Entrega do Produto;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Vício de Qualidade;7
2015-11;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Atendimento / SAC;6
2015-11;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Cobrança / Contestação;68
2015-11;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Contrato / Oferta;7
2015-11;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Informação;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Vício de Qualidade;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Senff;Cobrança / Contestação;6
2015-11;Bancos, Financeiras e Administradoras de Cartão;Senff;Contrato / Oferta;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Senff;Vício de Qualidade;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Tricard;Cobrança / Contestação;2
2015-11;Bancos, Financeiras e Administradoras de Cartão;Tricard;Contrato / Oferta;1
2015-11;Bancos, Financeiras e Administradoras de Cartão;Tricard;Vício de Qualidade;1
2015-11;Bancos de Dados e Cadastros de Consumidores;Boa Vista Serviços - SCPC (Serviço Central de Proteção ao Crédito);Cobrança / Contestação;11
2015-11;Bancos de Dados e Cadastros de Consumidores;Boa Vista Serviços - SCPC (Serviço Central de Proteção ao Crédito);Contrato / Oferta;5
2015-11;Bancos de Dados e Cadastros de Consumidores;Boa Vista Serviços - SCPC (Serviço Central de Proteção ao Crédito);Informação;15
2015-11;Bancos de Dados e Cadastros de Consumidores;CDL Porto Alegre;Cobrança / Contestação;2
2015-11;Bancos de Dados e Cadastros de Consumidores;Serasa Experian;Cobrança / Contestação;12
2015-11;Bancos de Dados e Cadastros de Consumidores;Serasa Experian;Contrato / Oferta;15
2015-11;Bancos de Dados e Cadastros de Consumidores;Serasa Experian;Informação;13
2015-11;Artigos Esportivos;Centauro;Atendimento / SAC;2
2015-11;Artigos Esportivos;Centauro;Cobrança / Contestação;2
2015-11;Artigos Esportivos;Centauro;Contrato / Oferta;1
2015-11;Artigos Esportivos;Centauro;Vício de Qualidade;1
2015-11;Agências de Viagens;Americanas Viagens;Cobrança / Contestação;1
2015-11;Agências de Viagens;Decolar.com;Atendimento / SAC;4
2015-11;Agências de Viagens;Decolar.com;Cobrança / Contestação;40
2015-11;Agências de Viagens;Decolar.com;Contrato / Oferta;30
2015-11;Agências de Viagens;Decolar.com;Informação;3
2015-11;Agências de Viagens;Decolar.com;Vício de Qualidade;3
2015-11;Agências de Viagens;Submarino Viagens;Atendimento / SAC;9
2015-11;Agências de Viagens;Submarino Viagens;Cobrança / Contestação;27
2015-11;Agências de Viagens;Submarino Viagens;Contrato / Oferta;21
2015-11;Agências de Viagens;TAM Viagens;Atendimento / SAC;1
2015-11;Agências de Viagens;TAM Viagens;Cobrança / Contestação;3
2015-11;Agências de Viagens;TAM Viagens;Contrato / Oferta;3
2015-11;Agências de Viagens;ViajaNet;Atendimento / SAC;1
2015-11;Agências de Viagens;ViajaNet;Cobrança / Contestação;6
2015-11;Agências de Viagens;ViajaNet;Contrato / Oferta;6
2015-11;Agências de Viagens;ViajaNet;Vício de Qualidade;1
2015-11;Administradoras de Consórcios;BB Consórcios;Cobrança / Contestação;3
2015-11;Administradoras de Consórcios;Bradesco Consórcio;Atendimento / SAC;2
2015-11;Administradoras de Consórcios;Bradesco Consórcio;Cobrança / Contestação;4
2015-11;Administradoras de Consórcios;Bradesco Consórcio;Contrato / Oferta;6
2015-11;Administradoras de Consórcios;Caixa Consórcios;Cobrança / Contestação;3
2015-11;Administradoras de Consórcios;Caixa Consórcios;Entrega do Produto;1
2015-11;Administradoras de Consórcios;Caixa Consórcios;Informação;2
2015-11;Administradoras de Consórcios;Consórcio Fiat;Cobrança / Contestação;1
2015-11;Administradoras de Consórcios;Consórcio Fiat;Informação;1
2015-11;Administradoras de Consórcios;Consórcio Luiza;Atendimento / SAC;1
2015-11;Administradoras de Consórcios;Consórcio Luiza;Cobrança / Contestação;2
2015-11;Administradoras de Consórcios;Consórcio Realiza;Cobrança / Contestação;1
2015-11;Administradoras de Consórcios;Consórcio Realiza;Contrato / Oferta;2
2015-11;Administradoras de Consórcios;Consórcio Unilance;Cobrança / Contestação;2
2015-11;Administradoras de Consórcios;Itaú Consórcio;Atendimento / SAC;3
2015-11;Administradoras de Consórcios;Itaú Consórcio;Cobrança / Contestação;11
2015-11;Administradoras de Consórcios;Itaú Consórcio;Contrato / Oferta;4
2015-11;Administradoras de Consórcios;Itaú Consórcio;Entrega do Produto;2
2015-11;Administradoras de Consórcios;Mapfre Consórcios;Contrato / Oferta;2
2015-11;Administradoras de Consórcios;Âncora Consórcios;Cobrança / Contestação;1
2015-10;Varejo;Casas Bahia;Atendimento / SAC;13
2015-10;Varejo;Casas Bahia;Cobrança / Contestação;14
2015-10;Varejo;Casas Bahia;Contrato / Oferta;11
2015-10;Varejo;Casas Bahia;Entrega do Produto;24
2015-10;Varejo;Casas Bahia;Saúde e Segurança;2
2015-10;Varejo;Casas Bahia;Vício de Qualidade;25
2015-10;Varejo;City Lar;Atendimento / SAC;5
2015-10;Varejo;City Lar;Cobrança / Contestação;1
2015-10;Varejo;City Lar;Contrato / Oferta;3
2015-10;Varejo;City Lar;Entrega do Produto;1
2015-10;Varejo;City Lar;Vício de Qualidade;4
2015-10;Varejo;Eletro Shopping;Contrato / Oferta;1
2015-10;Varejo;Eletro Shopping;Entrega do Produto;1
2015-10;Varejo;Fast Shop;Atendimento / SAC;1
2015-10;Varejo;Fast Shop;Cobrança / Contestação;1
2015-10;Varejo;Fast Shop;Contrato / Oferta;2
2015-10;Varejo;Fast Shop;Entrega do Produto;1
2015-10;Varejo;Ibyte;Vício de Qualidade;3
2015-10;Varejo;Insinuante;Cobrança / Contestação;1
2015-10;Varejo;Insinuante;Contrato / Oferta;1
2015-10;Varejo;Insinuante;Entrega do Produto;1
